survey_id,species_name,total,site_code,latitude,longitude,year,protection_status,site
812326034,Jasus edwardsii,4,MIR-S2,-42.6,148.05,2013,No take,NT2
812326041,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2013,Fishing,F12
812326042,Jasus edwardsii,5,MIR-S12,-42.52,147.97,2013,Fishing,F12
812326043,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2013,Fishing,F12
812326044,Jasus edwardsii,2,MIR-S12,-42.52,147.97,2013,Fishing,F12
812326241,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2014,Fishing,F11
812326242,Jasus edwardsii,2,MIR-S11,-42.56,148.07,2014,Fishing,F11
812326243,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2014,Fishing,F11
812326244,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2014,Fishing,F11
812326251,Jasus edwardsii,1,MIR-S9,-42.66,148.01,2014,Fishing,F9
812326252,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2014,Fishing,F9
812326253,Jasus edwardsii,1,MIR-S9,-42.66,148.01,2014,Fishing,F9
812326254,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2014,Fishing,F9
812326261,Jasus edwardsii,3,MIR-S10,-42.72,148.01,2014,Fishing,F10
812326262,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2014,Fishing,F10
812326263,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2014,Fishing,F10
812326264,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2014,Fishing,F10
812326271,Jasus edwardsii,1,MIR-S3,-42.59,148.05,2014,No take,NT3
812326272,Jasus edwardsii,1,MIR-S3,-42.59,148.05,2014,No take,NT3
812326273,Jasus edwardsii,0,MIR-S3,-42.59,148.05,2014,No take,NT3
812326274,Jasus edwardsii,0,MIR-S3,-42.59,148.05,2014,No take,NT3
812326281,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2014,No take,NT5
812326282,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2014,No take,NT5
812326283,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2014,No take,NT5
812326284,Jasus edwardsii,2,MIR-S5,-42.63,148.02,2014,No take,NT5
812326291,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2014,No take,NT8
812326292,Jasus edwardsii,2,MIR-S8,-42.59,148.05,2014,No take,NT8
812326293,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2014,No take,NT8
812326294,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2014,No take,NT8
812326301,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2014,Fishing,F13
812326302,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2014,Fishing,F13
812326303,Jasus edwardsii,2,MIR-S13,-42.55,147.95,2014,Fishing,F13
812326304,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2014,Fishing,F13
812326311,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2014,Fishing,F14
812326312,Jasus edwardsii,5,MIR-S14,-42.58,147.92,2014,Fishing,F14
812326313,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2014,Fishing,F14
812326314,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2014,Fishing,F14
812326981,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2015,Fishing,F9
812326982,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2015,Fishing,F9
812326983,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2015,Fishing,F9
812326984,Jasus edwardsii,1,MIR-S9,-42.66,148.01,2015,Fishing,F9
812326991,Jasus edwardsii,6,MIR-S3,-42.59,148.05,2015,No take,NT3
812326992,Jasus edwardsii,5,MIR-S3,-42.59,148.05,2015,No take,NT3
812326993,Jasus edwardsii,1,MIR-S3,-42.59,148.05,2015,No take,NT3
812326994,Jasus edwardsii,7,MIR-S3,-42.59,148.05,2015,No take,NT3
812327001,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2015,No take,NT1
812327002,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2015,No take,NT1
812327003,Jasus edwardsii,1,MIR-S1,-42.58,148.06,2015,No take,NT1
812327004,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2015,No take,NT1
812327011,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2015,Fishing,F14
812327012,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2015,Fishing,F14
812327013,Jasus edwardsii,9,MIR-S14,-42.58,147.92,2015,Fishing,F14
812327014,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2015,Fishing,F14
812327021,Jasus edwardsii,1,MIR-S13,-42.55,147.95,2015,Fishing,F13
812327022,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2015,Fishing,F13
812327023,Jasus edwardsii,1,MIR-S13,-42.55,147.95,2015,Fishing,F13
812327024,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2015,Fishing,F13
812327031,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2015,Fishing,F12
812327032,Jasus edwardsii,1,MIR-S12,-42.52,147.97,2015,Fishing,F12
812327033,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2015,Fishing,F12
812327034,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2015,Fishing,F12
812327041,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2015,Fishing,F10
812327042,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2015,Fishing,F10
812327043,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2015,Fishing,F10
812327044,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2015,Fishing,F10
812327051,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2015,No take,NT2
812327052,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2015,No take,NT2
812327053,Jasus edwardsii,2,MIR-S2,-42.6,148.05,2015,No take,NT2
812327054,Jasus edwardsii,8,MIR-S2,-42.6,148.05,2015,No take,NT2
812327061,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2015,No take,NT7
812327062,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2015,No take,NT7
812327063,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2015,No take,NT7
812327064,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2015,No take,NT7
812327071,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2015,No take,NT8
812327072,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2015,No take,NT8
812327073,Jasus edwardsii,1,MIR-S8,-42.59,148.05,2015,No take,NT8
812327074,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2015,No take,NT8
812327081,Jasus edwardsii,1,MIR-S5,-42.63,148.02,2015,No take,NT5
812327082,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2015,No take,NT5
812327083,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2015,No take,NT5
812327084,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2015,No take,NT5
812327091,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2015,Fishing,F11
812327092,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2015,Fishing,F11
812327093,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2015,Fishing,F11
812327094,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2015,Fishing,F11
812327481,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2014,Fishing,F12
812327482,Jasus edwardsii,1,MIR-S12,-42.52,147.97,2014,Fishing,F12
812327483,Jasus edwardsii,1,MIR-S12,-42.52,147.97,2014,Fishing,F12
812327484,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2014,Fishing,F12
812327491,Jasus edwardsii,5,MIR-S7,-42.58,148.05,2014,No take,NT7
812327492,Jasus edwardsii,3,MIR-S7,-42.58,148.05,2014,No take,NT7
812327493,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2014,No take,NT7
812327494,Jasus edwardsii,3,MIR-S7,-42.58,148.05,2014,No take,NT7
812327501,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2014,No take,NT1
812327502,Jasus edwardsii,3,MIR-S1,-42.58,148.06,2014,No take,NT1
812327503,Jasus edwardsii,2,MIR-S1,-42.58,148.06,2014,No take,NT1
812327504,Jasus edwardsii,1,MIR-S1,-42.58,148.06,2014,No take,NT1
812327511,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2014,No take,NT2
812327512,Jasus edwardsii,0,MIR-S2,-42.6,148.05,2014,No take,NT2
812327513,Jasus edwardsii,0,MIR-S2,-42.6,148.05,2014,No take,NT2
812327514,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2014,No take,NT2
812327951,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2017,No take,NT5
812327952,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2017,No take,NT5
812327953,Jasus edwardsii,9,MIR-S5,-42.63,148.02,2017,No take,NT5
812327954,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2017,No take,NT5
812327961,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2017,Fishing,F10
812327962,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2017,Fishing,F10
812327963,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2017,Fishing,F10
812327964,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2017,Fishing,F10
812327971,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2017,Fishing,F9
812327972,Jasus edwardsii,1,MIR-S9,-42.66,148.01,2017,Fishing,F9
812327973,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2017,Fishing,F9
812327974,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2017,Fishing,F9
812327981,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2017,Fishing,F14
812327982,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2017,Fishing,F14
812327983,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2017,Fishing,F14
812327984,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2017,Fishing,F14
812327991,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2017,Fishing,F12
812327992,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2017,Fishing,F12
812327993,Jasus edwardsii,1,MIR-S12,-42.52,147.97,2017,Fishing,F12
812327994,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2017,Fishing,F12
812328001,Jasus edwardsii,2,MIR-S13,-42.55,147.95,2017,Fishing,F13
812328002,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2017,Fishing,F13
812328003,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2017,Fishing,F13
812328004,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2017,Fishing,F13
812328011,Jasus edwardsii,3,MIR-S8,-42.59,148.05,2017,No take,NT8
812328012,Jasus edwardsii,3,MIR-S8,-42.59,148.05,2017,No take,NT8
812328013,Jasus edwardsii,3,MIR-S8,-42.59,148.05,2017,No take,NT8
812328014,Jasus edwardsii,2,MIR-S8,-42.59,148.05,2017,No take,NT8
812328021,Jasus edwardsii,1,MIR-S1,-42.58,148.06,2017,No take,NT1
812328022,Jasus edwardsii,2,MIR-S1,-42.58,148.06,2017,No take,NT1
812328023,Jasus edwardsii,9,MIR-S1,-42.58,148.06,2017,No take,NT1
812328024,Jasus edwardsii,2,MIR-S1,-42.58,148.06,2017,No take,NT1
812328031,Jasus edwardsii,4,MIR-S11,-42.56,148.07,2017,Fishing,F11
812328032,Jasus edwardsii,2,MIR-S11,-42.56,148.07,2017,Fishing,F11
812328033,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2017,Fishing,F11
812328034,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2017,Fishing,F11
812328041,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2017,No take,NT2
812328042,Jasus edwardsii,7,MIR-S2,-42.6,148.05,2017,No take,NT2
812328043,Jasus edwardsii,14,MIR-S2,-42.6,148.05,2017,No take,NT2
812328044,Jasus edwardsii,13,MIR-S2,-42.6,148.05,2017,No take,NT2
812328051,Jasus edwardsii,4,MIR-S3,-42.59,148.05,2017,No take,NT3
812328052,Jasus edwardsii,5,MIR-S3,-42.59,148.05,2017,No take,NT3
812328053,Jasus edwardsii,1,MIR-S3,-42.59,148.05,2017,No take,NT3
812328054,Jasus edwardsii,6,MIR-S3,-42.59,148.05,2017,No take,NT3
812328061,Jasus edwardsii,4,MIR-S7,-42.58,148.05,2017,No take,NT7
812328062,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2017,No take,NT7
812328063,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2017,No take,NT7
812328064,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2017,No take,NT7
812329081,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2016,Fishing,F11
812329082,Jasus edwardsii,7,MIR-S11,-42.56,148.07,2016,Fishing,F11
812329083,Jasus edwardsii,1,MIR-S11,-42.56,148.07,2016,Fishing,F11
812329084,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2016,Fishing,F11
812329091,Jasus edwardsii,1,MIR-S9,-42.66,148.01,2016,Fishing,F9
812329092,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2016,Fishing,F9
812329093,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2016,Fishing,F9
812329094,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2016,Fishing,F9
812329101,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2016,Fishing,F10
812329102,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2016,Fishing,F10
812329103,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2016,Fishing,F10
812329104,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2016,Fishing,F10
812329111,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2016,No take,NT1
812329112,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2016,No take,NT1
812329113,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2016,No take,NT1
812329114,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2016,No take,NT1
812329121,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2016,No take,NT2
812329122,Jasus edwardsii,0,MIR-S2,-42.6,148.05,2016,No take,NT2
812329123,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2016,No take,NT2
812329124,Jasus edwardsii,7,MIR-S2,-42.6,148.05,2016,No take,NT2
812329131,Jasus edwardsii,10,MIR-S3,-42.59,148.05,2016,No take,NT3
812329132,Jasus edwardsii,3,MIR-S3,-42.59,148.05,2016,No take,NT3
812329133,Jasus edwardsii,0,MIR-S3,-42.59,148.05,2016,No take,NT3
812329134,Jasus edwardsii,3,MIR-S3,-42.59,148.05,2016,No take,NT3
812329141,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2016,No take,NT5
812329142,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2016,No take,NT5
812329143,Jasus edwardsii,4,MIR-S5,-42.63,148.02,2016,No take,NT5
812329144,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2016,No take,NT5
812329151,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2016,No take,NT7
812329152,Jasus edwardsii,5,MIR-S7,-42.58,148.05,2016,No take,NT7
812329153,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2016,No take,NT7
812329154,Jasus edwardsii,5,MIR-S7,-42.58,148.05,2016,No take,NT7
812329161,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2016,No take,NT8
812329162,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2016,No take,NT8
812329163,Jasus edwardsii,3,MIR-S8,-42.59,148.05,2016,No take,NT8
812329164,Jasus edwardsii,9,MIR-S8,-42.59,148.05,2016,No take,NT8
812329171,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2016,Fishing,F13
812329172,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2016,Fishing,F13
812329173,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2016,Fishing,F13
812329174,Jasus edwardsii,1,MIR-S13,-42.55,147.95,2016,Fishing,F13
812329181,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2016,Fishing,F14
812329182,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2016,Fishing,F14
812329183,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2016,Fishing,F14
812329184,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2016,Fishing,F14
812329191,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2016,Fishing,F12
812329192,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2016,Fishing,F12
812329193,Jasus edwardsii,1,MIR-S12,-42.52,147.97,2016,Fishing,F12
812329194,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2016,Fishing,F12
812331481,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2018,No take,NT8
812331482,Jasus edwardsii,4,MIR-S8,-42.59,148.05,2018,No take,NT8
812331483,Jasus edwardsii,3,MIR-S8,-42.59,148.05,2018,No take,NT8
812331484,Jasus edwardsii,1,MIR-S8,-42.59,148.05,2018,No take,NT8
812331501,Jasus edwardsii,2,MIR-S11,-42.56,148.07,2018,Fishing,F11
812331502,Jasus edwardsii,9,MIR-S11,-42.56,148.07,2018,Fishing,F11
812331503,Jasus edwardsii,1,MIR-S11,-42.56,148.07,2018,Fishing,F11
812331504,Jasus edwardsii,1,MIR-S11,-42.56,148.07,2018,Fishing,F11
812331511,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2018,Fishing,F10
812331512,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2018,Fishing,F10
812331513,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2018,Fishing,F10
812331514,Jasus edwardsii,2,MIR-S10,-42.72,148.01,2018,Fishing,F10
812331541,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2018,No take,NT1
812331542,Jasus edwardsii,2,MIR-S1,-42.58,148.06,2018,No take,NT1
812331543,Jasus edwardsii,4,MIR-S1,-42.58,148.06,2018,No take,NT1
812331544,Jasus edwardsii,3,MIR-S1,-42.58,148.06,2018,No take,NT1
812331551,Jasus edwardsii,0,MIR-S2,-42.6,148.05,2018,No take,NT2
812331552,Jasus edwardsii,2,MIR-S2,-42.6,148.05,2018,No take,NT2
812331553,Jasus edwardsii,0,MIR-S2,-42.6,148.05,2018,No take,NT2
812331554,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2018,No take,NT2
812331561,Jasus edwardsii,5,MIR-S3,-42.59,148.05,2018,No take,NT3
812331562,Jasus edwardsii,4,MIR-S3,-42.59,148.05,2018,No take,NT3
812331563,Jasus edwardsii,7,MIR-S3,-42.59,148.05,2018,No take,NT3
812331564,Jasus edwardsii,12,MIR-S3,-42.59,148.05,2018,No take,NT3
812331571,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2018,No take,NT7
812331572,Jasus edwardsii,2,MIR-S7,-42.58,148.05,2018,No take,NT7
812331573,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2018,No take,NT7
812331574,Jasus edwardsii,6,MIR-S7,-42.58,148.05,2018,No take,NT7
812331591,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2018,Fishing,F13
812331592,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2018,Fishing,F13
812331593,Jasus edwardsii,7,MIR-S13,-42.55,147.95,2018,Fishing,F13
812331594,Jasus edwardsii,2,MIR-S13,-42.55,147.95,2018,Fishing,F13
812331601,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2018,Fishing,F12
812331602,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2018,Fishing,F12
812331603,Jasus edwardsii,1,MIR-S12,-42.52,147.97,2018,Fishing,F12
812331604,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2018,Fishing,F12
812331611,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2018,Fishing,F9
812331612,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2018,Fishing,F9
812331613,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2018,Fishing,F9
812331614,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2018,Fishing,F9
812331621,Jasus edwardsii,1,MIR-S5,-42.63,148.02,2018,No take,NT5
812331622,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2018,No take,NT5
812331623,Jasus edwardsii,2,MIR-S5,-42.63,148.02,2018,No take,NT5
812331624,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2018,No take,NT5
812331631,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2018,Fishing,F14
812331632,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2018,Fishing,F14
812331633,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2018,Fishing,F14
812331634,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2018,Fishing,F14
912340041,Jasus edwardsii,2,MIR-S2,-42.6,148.05,2012,No take,NT2
912340042,Jasus edwardsii,5,MIR-S2,-42.6,148.05,2012,No take,NT2
912340043,Jasus edwardsii,4,MIR-S2,-42.6,148.05,2012,No take,NT2
912340044,Jasus edwardsii,3,MIR-S2,-42.6,148.05,2012,No take,NT2
912340045,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2012,No take,NT5
912340046,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2012,No take,NT5
912340047,Jasus edwardsii,10,MIR-S5,-42.63,148.02,2012,No take,NT5
912340048,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2012,No take,NT5
912344083,Jasus edwardsii,2,MIR-S2,-42.6,148.05,2014,No take,NT2
912344084,Jasus edwardsii,4,MIR-S2,-42.6,148.05,2014,No take,NT2
912352768,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2019,Fishing,F10
912352769,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2019,Fishing,F10
912352770,Jasus edwardsii,2,MIR-S10,-42.72,148.01,2019,Fishing,F10
912352771,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2019,Fishing,F10
912352772,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2019,No take,NT2
912352773,Jasus edwardsii,0,MIR-S2,-42.6,148.05,2019,No take,NT2
912352774,Jasus edwardsii,0,MIR-S2,-42.6,148.05,2019,No take,NT2
912352775,Jasus edwardsii,2,MIR-S2,-42.6,148.05,2019,No take,NT2
912352776,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2019,No take,NT5
912352777,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2019,No take,NT5
912352778,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2019,No take,NT5
912352779,Jasus edwardsii,1,MIR-S5,-42.63,148.02,2019,No take,NT5
912352780,Jasus edwardsii,15,MIR-S3,-42.59,148.05,2019,No take,NT3
912352781,Jasus edwardsii,2,MIR-S3,-42.59,148.05,2019,No take,NT3
912352782,Jasus edwardsii,13,MIR-S3,-42.59,148.05,2019,No take,NT3
912352783,Jasus edwardsii,1,MIR-S3,-42.59,148.05,2019,No take,NT3
912352784,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2019,Fishing,F14
912352785,Jasus edwardsii,1,MIR-S14,-42.58,147.92,2019,Fishing,F14
912352786,Jasus edwardsii,5,MIR-S14,-42.58,147.92,2019,Fishing,F14
912352787,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2019,Fishing,F14
912352788,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2019,Fishing,F12
912352789,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2019,Fishing,F12
912352790,Jasus edwardsii,2,MIR-S12,-42.52,147.97,2019,Fishing,F12
912352791,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2019,Fishing,F12
912352792,Jasus edwardsii,1,MIR-S1,-42.58,148.06,2019,No take,NT1
912352793,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2019,No take,NT1
912352794,Jasus edwardsii,2,MIR-S1,-42.58,148.06,2019,No take,NT1
912352795,Jasus edwardsii,1,MIR-S1,-42.58,148.06,2019,No take,NT1
912352796,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2019,No take,NT8
912352797,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2019,No take,NT8
912352798,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2019,No take,NT8
912352799,Jasus edwardsii,1,MIR-S8,-42.59,148.05,2019,No take,NT8
912352800,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2019,Fishing,F11
912352801,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2019,Fishing,F11
912352802,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2019,Fishing,F11
912352803,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2019,Fishing,F11
912352804,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2019,No take,NT7
912352805,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2019,No take,NT7
912352806,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2019,No take,NT7
912352807,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2019,Fishing,F9
912352808,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2019,Fishing,F9
912352809,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2019,Fishing,F9
912352810,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2019,Fishing,F9
912352811,Jasus edwardsii,1,MIR-S13,-42.55,147.95,2019,Fishing,F13
912352812,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2019,Fishing,F13
912352813,Jasus edwardsii,1,MIR-S13,-42.55,147.95,2019,Fishing,F13
912352814,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2019,Fishing,F13
912352815,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2019,No take,NT7
912353713,Jasus edwardsii,1,MIR-S1,-42.58,148.06,2020,No take,NT1
912353714,Jasus edwardsii,4,MIR-S1,-42.58,148.06,2020,No take,NT1
912353715,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2020,No take,NT1
912353716,Jasus edwardsii,1,MIR-S1,-42.58,148.06,2020,No take,NT1
912353717,Jasus edwardsii,4,MIR-S11,-42.56,148.07,2020,Fishing,F11
912353718,Jasus edwardsii,8,MIR-S11,-42.56,148.07,2020,Fishing,F11
912353719,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2020,Fishing,F11
912353720,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2020,Fishing,F11
912353721,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2020,No take,NT8
912353722,Jasus edwardsii,4,MIR-S8,-42.59,148.05,2020,No take,NT8
912353723,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2020,No take,NT8
912353724,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2020,No take,NT8
912353725,Jasus edwardsii,4,MIR-S2,-42.6,148.05,2020,No take,NT2
912353726,Jasus edwardsii,5,MIR-S2,-42.6,148.05,2020,No take,NT2
912353727,Jasus edwardsii,6,MIR-S2,-42.6,148.05,2020,No take,NT2
912353728,Jasus edwardsii,11,MIR-S2,-42.6,148.05,2020,No take,NT2
912353729,Jasus edwardsii,1,MIR-S13,-42.55,147.95,2020,Fishing,F13
912353730,Jasus edwardsii,1,MIR-S13,-42.55,147.95,2020,Fishing,F13
912353731,Jasus edwardsii,1,MIR-S13,-42.55,147.95,2020,Fishing,F13
912353732,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2020,Fishing,F13
912353733,Jasus edwardsii,2,MIR-S3,-42.59,148.05,2020,No take,NT3
912353734,Jasus edwardsii,33,MIR-S3,-42.59,148.05,2020,No take,NT3
912353735,Jasus edwardsii,12,MIR-S3,-42.59,148.05,2020,No take,NT3
912353736,Jasus edwardsii,7,MIR-S3,-42.59,148.05,2020,No take,NT3
912353737,Jasus edwardsii,3,MIR-S7,-42.58,148.05,2020,No take,NT7
